7.88538 11.028 0.8
7.62688 10.8413 1
7.16733 10.4965 1.2
6.9232 10.2666 1.4
6.61094 9.3952 1.8
6.59396 8.88697 2
6.50673 8.02547 2.4
6.86575 8.37026 2.2
7.21042 8.65759 1.8
7.34103 9.26343 1.8
7.4429 9.56461 1.6
7.66997 9.87872 1.4
8.11515 10.1373 1.2
8.4311 10.281 1
10.4431 11.3633 0.2
9.28441 10.6004 1
8.87629 10.3241 1.2
8.41289 9.77812 1.4
7.75613 9.69196 1.5
6.86575 8.08294 2
6.34876 7.70941 2.2
5.64507 5.35335 2.4
5.44402 4.66377 2.2
6.57698 5.12235 2.2
6.89447 5.36771 2.2
7.28222 5.59757 2
7.85666 5.91363 1.8
8.31621 6.04293 1.6
8.99118 5.99983 1.4
9.47945 6.02856 1.2
10.0826 6.66068 1
10.3411 7.70941 0.8
10.8007 8.08294 0.6
11.1166 8.3559 0.4
11.6767 8.58576 0.2
12.007 8.62885 0.4
11.7485 8.39899 0.6
11.4038 8.37026 0.8
11.2028 8.19787 1
10.9012 7.98237 1.2
10.5422 7.58012 1.4
10.3124 6.89054 1.6
10.0826 5.89926 1.8
9.6805 4.85053 1.9
9.43636 4.50574 1.9
9.12042 4.18968 1.9
8.80448 3.97418 1.9
8.24441 3.60066 1.8
7.68433 3.3708 1.6
7.18169 2.95418 1.4
6.77959 2.36516 1.2
6.39021 1.92242 1
6.09026 1.30206 0.6
5.71687 1.04347 -0.2
11.2631 11.1269 0.2
11.2206 10.696 0.4
10.6519 10.3928 0.6
10.2953 9.95989 0.8
9.90483 9.6399 1
9.55125 9.39027 1.2
8.87629 8.98801 1.4
8.18997 8.30346 1.6
7.85039 7.41877 1.8
8.04335 7.62322 1.6
8.35929 8.25533 1.4
9.63317 9.24461 1
9.22568 8.35993 1.2
9.19172 7.41877 1.2
9.29275 8.0542 1
9.70922 9.08858 1
9.95336 9.419 0.8
10.4991 9.95055 0.2
10.7145 10.1661 0
11.2631 11.1269 0.2
2.09457 4.87765 0.2
2.34205 5.10912 0.4
2.77288 5.33898 0.6
3.18935 5.68377 0.8
3.56273 5.85617 1
3.9113 6.25174 1.2
4.10845 7.32153 1.2
3.62017 7.93927 0.8
3.50381 8.37875 0.6
3.45288 9.03756 0.4
3.62017 9.76379 0.2
4.42439 10.6832 0
3.26115 8.62885 1.2
3.41912 8.06857 1.4
4.00792 7.1635 1.8
3.95861 6.78556 1.8
3.77932 6.33805 1.6
2.29193 5.27094 0.8
2.08159 5.13568 0.6
2.09457 4.87765 0.2
5.77301 7.17521 2.2
6.73917 8.44064 2.2
6.51139 8.21277 2.3
6.60052 8.16323 2.3
9.68024 3.4339 1.4
9.51477 3.26837 1.4
9.22896 2.81692 1.4
9.10861 2.74168 1.4
9.90588 3.13294 1.2
9.65015 2.87711 1.2
9.49972 2.65139 1.2
9.33426 2.47081 1.2
9.12366 2.23004 1.2
5.37801 0.559675 -0.4
5.71687 1.04347 -0.2
5.91793 1.28769 0
6.02485 1.6883 0.2
6.30598 2.20477 0.4
6.58383 2.42393 0.5
6.69583 2.65652 0.6
7.40878 3.4339 0.8
8.27486 4.03061 0.8
8.65733 4.27661 0.8
9.16351 4.57757 0.8
9.43636 4.87926 0.8
9.6805 5.38208 0.8
9.769 5.83763 0.8
9.80975 5.94236 0.8
9.23531 5.81307 0.9
8.51726 5.87053 1
7.48327 5.46828 1.2
6.96628 5.15222 1.4
6.1477 4.59194 1.4
5.33288 4.21641 1.2
4.97185 3.88535 1
4.74327 3.57885 0.8
4.48183 3.22714 0.6
4.22333 2.82488 0.4
4.0392 2.63634 0.2
3.75849 2.35535 0
3.45254 2.04946 -0.2
3.07647 1.55286 -0.4
2.67031 1.28199 -0.4
3.01629 1.74849 -0.2
3.33402 2.20477 0.2
3.56273 2.437 0.4
3.96484 2.70995 0.6
4.20897 2.98291 0.8
4.43875 3.35644 1
4.68289 3.68686 1.2
4.82816 3.95532 1.4
5.18552 4.34771 1.60001
5.23346 5.02823 1.8
5.34636 5.49881 2
5.47807 5.98821 2.2
5.61635 6.38772 2.2
5.65943 6.8618 2
5.49689 7.32465 1.8
5.45638 7.51289 1.60001
5.4394 7.94582 1.4
5.33753 8.28463 1.2
5.14244 8.65759 1
5.00194 8.98673 0.8
4.92673 9.36294 0.6
4.8816 9.79934 0.4
5.03191 10.2611 0.2
5.1168 10.6752 0
5.26671 11.1325 0
4.42439 10.6832 0
3.62017 9.76379 0.2
3.45288 9.03756 0.4
3.50381 8.37875 0.6
3.69058 8.02111 0.8
3.87735 7.66347 1
4.16599 7.39995 1.2
4.21972 6.75958 1.4
3.9113 6.25174 1.2
3.54279 5.96202 1
3.18935 5.68377 0.8
2.77288 5.33898 0.6
2.34205 5.10912 0.4
2.11373 4.99893 0.2
1.73766 4.84844 0
1.69253 5.02902 0.4
2.08159 5.13568 0.6
2.29193 5.27094 0.8
2.76057 5.52562 1
3.16424 5.85645 1.2
3.52079 6.15762 1.4
3.77932 6.33805 1.6
4.09937 6.78968 1.86
3.91262 7.0248 1.8
3.61801 7.79791 1.6
3.41912 8.06857 1.4
3.26115 8.62885 1.2
3.28309 9.43284 1
3.54279 9.94982 0.8
5.54127 11.5975 -0.3
6.08502 11.9964 -0.6
6.62656 12.0566 0
6.08502 11.6804 0.2
5.63374 11.3794 0.4
5.45838 10.9562 0.6
5.28659 10.4681 0.8
5.14244 10.1661 1
5.07063 9.82126 1.2
5.13378 9.11285 1.4
5.33753 8.69874 1.6
5.57523 8.02111 1.8
5.67948 7.49945 2
5.77301 7.17521 2.2
5.77897 7.06113 2.2
6.10006 7.58724 2
6.3257 7.9183 1.8
6.45813 8.6611 1.6
6.47613 9.18236 1.4
6.67169 10.1154 1
7.91831 11.2399 0.4
8.29184 11.3716 0.4
8.15601 11.221 0.6
7.79989 11.0634 0.8
7.57425 10.8979 1
6.9232 10.2666 1.4
6.7469 9.78429 1.6
6.65664 9.43818 1.8
6.59396 8.88697 2
6.55134 8.42994 2.2
6.41596 7.9484 2.4
6.60052 8.16323 2.3
6.86575 8.37026 2.2
7.22217 8.84933 2
7.75613 9.69196 1.5
8.12205 10.167 1.2
8.4311 10.281 1
8.9281 10.612 0.8
9.22568 10.8257 0.6
9.61619 10.9763 0.4
9.30417 10.6872 1
8.83784 10.3712 1.2
8.17596 10.0251 1.4
7.21042 8.65759 1.8
6.86575 8.08294 2
6.34876 7.70941 2.2
5.92707 6.83566 2.4
5.78416 6.77463 2.4
5.75871 6.37002 2.6
5.58861 5.81154 2.6
5.48331 5.31494 2.4
5.33288 4.8033 2.2
5.37801 4.397 2.1
6.17528 4.81835 2.2
6.57698 5.12235 2.2
6.91237 5.28485 2.2
7.28844 5.52562 2
7.84502 5.84163 1.8
8.29631 5.96202 1.6
8.99118 5.99983 1.4
9.58998 6.03726 1.2
10.0826 6.66068 1
10.3873 7.66248 0.8
10.8007 8.08294 0.6
11.1166 8.3559 0.4
11.6767 8.58576 0.2
12.007 8.62885 0.4
11.711 8.49014 0.6
11.4038 8.37026 0.8
11.2028 8.19787 1
10.9012 7.98237 1.2
10.5422 7.58012 1.4
10.3124 6.89054 1.6
10.0413 6.18774 1.8
9.83067 5.34504 1.8
9.6805 4.85053 1.9
9.43636 4.50574 1.9
8.9281 4.26156 1.96
8.62725 4.06593 1.9
8.13083 3.71982 1.8
7.60434 3.40381 1.6
7.18169 2.95418 1.4
6.77959 2.36516 1.2
6.39021 1.92242 1
6.1151 1.6281 0.8
6.09026 1.30206 0.6
5.85938 0.950931 0.4
5.57357 0.51453 0.2
5.37801 0.559675 -0.4
11.2631 11.1269 0.2
11.2206 10.696 0.4
10.6519 10.3928 0.6
10.2953 9.95989 0.8
9.90483 9.6399 1
9.55125 9.39027 1.2
8.87629 8.98801 1.4
8.18997 8.30346 1.6
7.85039 7.41877 1.8
8.04335 7.62322 1.6
8.35929 8.25533 1.4
8.97323 8.89644 1.2
9.63317 9.24461 1
10.1014 9.60371 0.8
9.75545 9.06197 0.8
9.46964 8.73091 1
9.22568 8.35993 1.2
8.92006 7.607 1.4
8.85214 7.3623 1.4
9.0334 7.57219 1.2
9.29275 8.0542 1
9.48468 8.53528 0.8
9.86075 9.01683 0.6
10.2218 9.57362 0.4
10.4991 9.95055 0.2
9.87087 3.6165 1.6
10.0407 3.22122 1.4
10.4173 2.93731 1.2
10.6519 2.80711 1
10.9137 2.63634 0.8
11.1845 2.48586 0.6
11.5305 2.27518 0.4
11.7725 2.1483 0.2
12.2375 1.91402 0
12.1623 1.79364 -0.4
11.696 2.03441 -0.2
11.4102 2.18489 0
11.1243 2.41062 0.2
10.7784 2.5611 0.4
10.4324 2.75673 0.6
10.2218 2.92226 0.8
9.96605 3.14798 1
9.87579 3.40381 1.2
9.75545 3.53924 1.4
9.56525 3.93649 1.8
9.87087 3.6165 1.6
5.74881 7.60843 2
6.03601 7.58861 2
5.729 7.55889 2
5.86006 6.12169 2.7
5.90686 6.01245 2.7
5.76645 5.98123 2.7
6.00046 11.8961 -0.6
5.45444 12.0209 -0.6
4.95521 11.9273 -0.6
4.25318 11.8025 -0.6
3.86316 11.7556 -0.6
3.47314 11.6464 -0.6
3.03632 11.3187 -0.6
2.83351 11.0377 -0.6
2.5527 10.5852 -0.6
2.25629 10.195 -0.6
2.13148 9.89846 -0.6
2.16268 9.64876 -0.4
2.38109 10.0389 -0.4
2.5995 10.3979 -0.4
2.91152 10.8505 -0.4
3.47314 11.3031 -0.4
4.00357 11.5215 -0.4
4.45599 11.6152 -0.4
5.06442 11.7556 -0.4
5.43884 11.7712 -0.4
5.25163 11.5684 -0.2
4.768 11.4591 -0.2
4.26878 11.4747 -0.2
3.80076 11.3031 -0.2
3.27033 11.0533 -0.2
3.00512 10.6476 -0.2
2.73991 10.2106 -0.2
2.5371 9.85164 -0.2
2.06908 9.32102 -0.2
2.13148 9.18056 0.2
2.66191 9.63315 0.2
2.92712 10.1638 0.2
3.19233 10.4447 0.2
3.37954 10.6944 0.2
3.76956 10.9285 0.2
4.03477 11.0221 0.2
4.36238 11.1938 0.2
4.612 11.147 0.2
4.79921 11.1158 0.2
4.42479 10.9441 0.4
3.95677 10.8193 0.4
3.69155 10.6476 0.4
3.37954 10.3979 0.4
3.09873 10.1169 0.4
3.00512 9.91407 0.4
2.86471 9.77361 0.4
2.78671 9.58633 0.4
2.66191 9.47709 0.4
2.5059 9.2742 0.4
2.27189 9.0245 0.4
2.14708 8.80601 0.4
2.02228 8.63434 0.4
2.17828 8.38463 0.6
2.31869 8.75919 0.6
2.5215 9.10253 0.6
2.66191 9.35224 0.6
2.80231 9.57073 0.6
2.97392 9.80482 0.6
3.19233 9.9921 0.6
3.41074 10.2262 0.6
3.66035 10.4291 0.6
3.87876 10.4759 0.6
3.97237 10.4759 0.6
2.02553 5.18531 0.6
1.8899 5.6828 0.6
1.87483 6.10492 0.6
1.92003 6.43658 0.6
1.95018 6.93408 0.6
1.98032 7.34112 0.6
2.07074 7.82354 0.6
2.13102 8.18535 0.6
1.66384 5.20038 0.4
1.64877 5.98431 0.4
1.75426 6.3612 0.4
1.72412 6.67779 0.4
1.81455 7.03961 0.4
1.78441 7.38635 0.4
1.87483 7.73309 0.4
1.95018 8.12505 0.4
1.90497 8.39641 0.4
3.57774 1.9742 -0.2
3.92435 1.77822 -0.2
4.10519 1.61239 -0.2
4.40659 1.37118 -0.2
4.70799 1.28072 -0.2
5.0094 1.12997 -0.2
5.50671 1.00936 -0.2
5.28066 0.632471 -0.4
4.81349 0.873681 -0.4
4.42166 0.994286 -0.4
3.89421 1.20534 -0.4
3.41197 1.38625 -0.4
3.21606 1.52193 -0.4
2.89959 1.89882 0
2.61326 2.15511 0
2.44749 2.42647 0
2.25158 2.72798 0
2.07074 3.19533 0
1.96524 3.78327 0
1.87483 4.14509 0
1.81455 4.49183 0
1.84468 4.64258 0
6.83287 12.0296 0
7.2699 11.9693 0
7.63158 11.9844 0
7.94806 11.9844 0
8.23439 11.9543 0
8.581 11.9844 0
9.00296 11.9241 0
9.37971 11.8789 0
9.75646 11.8337 0
10.088 11.7583 0
10.51 11.6527 0
10.736 11.6075 0
11.1278 11.5321 0
11.3794 11.4375 0
12.1827 8.93913 0
12.4389 8.66777 0
12.5143 8.44164 0
12.5896 8.23058 0
12.5746 8.0346 0
12.243 2.30586 0
12.3937 2.80336 0
12.454 3.16517 0
12.4992 3.49684 0
11.9416 1.65761 -0.4
11.7005 1.53701 -0.4
11.5046 1.22042 -0.4
11.3238 1.17519 -0.4
9.10845 5.48682 0.9
8.95775 5.0044 0.9
8.68649 4.80842 0.9
8.59607 4.62751 0.9
8.33988 4.5069 0.9
8.09876 4.34107 0.9
7.81243 4.14509 0.9
7.37539 3.93403 0.9
7.23976 3.75312 0.9
7.02878 3.60237 0.9
6.75752 3.51191 0.9
6.50133 3.45161 0.9
12.228 8.33611 0.4
12.3334 7.89892 0.4
12.3636 7.44665 0.4
12.4088 7.34112 0.4
12.4691 6.75317 0.4
12.4691 6.52704 0.4
12.4992 6.02954 0.4
12.3485 5.09485 0.4
12.228 4.77827 0.4
12.0471 3.90388 0.4
11.7156 2.80336 0.4
3.94021 6.91438 1.8
11.5206 9.88382 0
11.8118 10.0074 0
11.8912 10.2634 0
11.8559 10.5017 0
11.8118 10.7224 0
12.0324 10.9873 -0.2
12.1383 10.7401 -0.2
12.1559 10.4753 -0.2
12.1648 10.2281 -0.2
12.1383 10.0427 -0.2
12.0324 9.84851 -0.2
12.0589 9.5572 -0.2
12.1912 9.42479 -0.2
12.3324 9.27473 -0.2
12.4471 9.19528 -0.2
12.5619 8.90397 -0.2
11.3971 10.4046 -0.2
12.6589 8.56853 -0.2
8.52037 12.2937 -0.2
8.96158 12.2584 -0.2
9.17336 12.2408 -0.2
9.5175 12.2143 -0.2
10.197 12.1525 -0.2
10.6911 12.0819 -0.2
11.2118 11.9759 -0.2
11.3529 11.9053 -0.2
11.4147 11.87 -0.2
11.6441 11.6758 -0.2
11.75 11.5699 -0.2
11.8206 11.3933 -0.2
11.9795 11.1991 -0.2
12.0148 11.102 -0.2
11.4324 11.3139 0
11.6 11.2079 0
11.7589 11.0755 0
11.8648 10.952 0
11.2647 11.1197 0.2
11.3882 11.0579 0.2
11.5647 10.899 0.2
11.5206 10.952 0.2
11.6353 10.6518 0.1
11.6353 10.4929 0.1
11.6265 10.3429 0.1
11.6265 10.2193 0.1
11.4941 10.1663 0.1
11.3176 10.184 0.1
11.2206 10.2811 0.1
11.1676 10.3605 0.1
11.3088 10.4311 0.2
11.4588 10.4488 0.2
11.4588 10.5282 0.2
12.4383 9.59252 -0.4
12.3854 9.82203 -0.4
12.2354 11.5875 -0.4
11.9795 11.8259 -0.4
11.8471 12.0289 -0.4
11.4677 12.1437 -0.4
11.3529 12.1878 -0.4
